Exploration_task0 Actions Max,Epoch Time (s),_task0 Returns Min,Policy log std Mean,VF Loss,Policy mu Std,V Predictions Max,R Predictions Min,R Predictions Max,(Previous) Eval Time (s),AverageReturn__task0,R Predictions Std,_task0 Rewards Mean,Policy Loss,_task0 Actions Max,KL Loss,Number of rollouts total,Exploration_task0 Actions Std,_task0 Rewards Max,Q Predictions Min,Policy log std Min,Z variance train,Log Pis Max,Num Paths,_task0 Rewards Min,_task0 Actions Std,Number of env steps total,Total Train Time (s),Z mean train,Q Predictions Mean,QF Loss,Policy mu Mean,_task0 Actions Min,V Predictions Mean,Log Pis Mean,Log Pis Min,Exploration_task0 Returns Max,AverageReturn_all_train_tasks,Exploration_task0 Returns Std,R Predictions Mean,Number of train steps total,Exploration_task0 Returns Mean,Log Pis Std,Exploration_task0 Rewards Max,Q Predictions Std,Policy log std Std,_task0 Rewards Std,Epoch,Policy mu Max,V Predictions Min,Q Predictions Max,_task0 Actions Mean,Policy log std Max,Train Time (s),Sample Time (s),Exploration_task0 Actions Min,RF Loss,_task0 Returns Max,Exploration_task0 Rewards Mean,Exploration_task0 Rewards Min,Exploration_task0 Returns Min,_task0 Returns Mean,Exploration_task0 Rewards Std,V Predictions Std,Exploration_task0 Actions Mean,_task0 Returns Std,KL Divergence,AverageReturn_all_test_tasks,Policy mu Min
1.0,230.72693199591595,-108.327576545,-0.50227,4.60151e+06,29.711,1.01829e+06,-126.95,21575.4,25.52153821499087,18271.124451,4161.19,121.80749634,-241812.0,1.0,7.65892764320597e-07,102735,0.878446,2246.50116844,568.996,-7.39524,1.00013,57.4861,363,-1.01020605477,0.892422,14151000,65754.26113488131,0.000257155,239139.0,2.66554e+09,-4.79746,-1.0,241143.0,26.2174,-3.02843,2781082.31883,12965.421013,582617.320895,1926.21,283000,268527.456434,14.6593,22978.6748202,344391.0,1.41224,405.318809292,282,149.712,-796.202,1.02064e+06,-0.0273838,2.0,99.1533306420024,106.05206313892268,-1.0,263330.0,250380.60544,1772.28121246,-11.0794740746,-1201.63682677,18271.124451,4171.62737241,347016.0,0.0501362,57965.5460069,7.65892764320597e-06,18271.124451,-173.435
1.0,231.13197295904683,-121.112930205,-0.464478,7.35635e+06,30.1005,1.02251e+06,-163.508,18931.9,25.56612036599836,16028.6520155,3433.3,106.857680103,-245173.0,1.0,1.0267019206366967e-05,103098,0.916544,1506.14157027,-3575.63,-5.99331,1.00029,58.1585,363,-0.932487322977,0.895712,14201000,65985.34447559033,0.000942438,242257.0,2.21671e+09,-5.15823,-1.0,245354.0,25.9958,-4.4949,2681018.45656,37866.0229909,377662.320621,1352.65,284000,144084.255139,14.3942,22832.2078959,346883.0,1.41096,246.365550251,283,143.045,-3265.49,1.0225e+06,-0.0029177,2.0,99.05370641700574,106.51214617604273,-1.0,175177.0,127137.312771,950.956083918,-11.7619115149,-1416.20637734,16028.6520155,2802.28103712,350661.0,-0.0181295,32839.6347406,0.00010267019388265908,16028.6520155,-164.479
1.0,232.19403299805708,-112.756267221,-0.43787,1.33916e+07,30.9121,1.01906e+06,-98.5366,17547.9,25.519248531010817,15290.8968697,3608.47,101.939312465,-240768.0,1.0,8.79079925653059e-06,103461,0.90691,1624.26509914,457.341,-5.86957,1.00011,59.3365,363,-0.877352727875,0.857902,14251000,66217.67788575037,0.000931331,237856.0,1.47044e+09,-5.02375,-1.0,241520.0,25.2924,-2.72993,2575894.00545,26116.7487228,374564.390435,1610.59,285000,145300.988959,14.5965,23070.2743885,344020.0,1.43865,291.479897178,284,138.847,135.223,1.01485e+06,-0.0848367,2.0,99.75302180500876,106.92176266203751,-1.0,159740.0,133243.791681,958.986527128,-10.714061949,-1441.21807118,15290.8968697,2702.49334312,348493.0,0.014543,42263.0034136,8.79079889273271e-05,15290.8968697,-194.947
1.0,231.7034206679382,-119.31276129,-0.551838,2.38746e+07,28.659,1.0087e+06,-120.156,17062.3,25.66184113099007,21307.7126527,3594.37,142.051417685,-236835.0,1.0,6.3722795857756864e-06,103824,0.903663,1521.45606247,-103.167,-6.24658,1.00009,57.425,363,-0.928498975658,0.886351,14301000,66449.37442869533,0.000695271,234023.0,1.18378e+09,-3.72299,-1.0,234177.0,25.4487,-4.675,2733799.45437,1979.24198562,564939.761282,1403.82,286000,207931.362095,14.8688,23075.5408257,342326.0,1.42719,323.725532406,285,136.526,-341.559,1.01431e+06,-0.173183,2.0,99.2474523030105,106.79412723393762,-1.0,153434.0,158094.321352,1372.34698983,-10.5517855575,-1362.43478369,21307.7126527,4070.6918171,342411.0,-0.00590712,45419.0458896,6.372279312927276e-05,21307.7126527,-169.871
1.0,230.9292816080706,-119.769930367,-0.533623,2.35232e+07,29.6183,1.01967e+06,-100.612,22401.4,25.65716624299239,26768.0556521,3541.22,178.453704347,-240193.0,1.0,5.111774953547865e-06,104187,0.892473,2232.28561519,-3480.9,-6.26383,1.00051,56.0843,363,-0.938001795997,0.855892,14351000,66680.31502702342,0.00067358,237947.0,3.53466e+09,-4.4465,-1.0,242894.0,24.7761,-6.64038,2566989.34643,27813.4951742,598895.789601,1420.72,287000,255323.126305,15.0967,23115.8238179,345812.0,1.38088,519.813474914,286,139.596,-2949.07,1.01416e+06,-0.130494,2.0,99.06647238599544,106.20564297908277,-1.0,965444.0,266735.659781,1685.13263361,-10.4305905068,-1315.85843817,26768.0556521,4323.03178815,351445.0,0.000448095,74219.8530673,5.111774953547865e-05,26768.0556521,-160.967
1.0,231.47025826500612,-121.588794562,-0.661432,2.00712e+07,28.1135,1.01043e+06,-108.527,17748.8,25.670705363998422,17997.4007736,2880.48,119.982671824,-233941.0,1.0,1.0094659046444576e-05,104550,0.882151,1384.36152729,-2326.41,-6.82893,0.999841,58.4953,363,-1.09289219393,0.887602,14401000,66911.77002552546,0.000935735,231164.0,8.93065e+08,-4.8294,-1.0,231435.0,24.8706,-4.12676,2586549.777,73697.2967309,406148.47817,1083.28,288000,168982.402514,15.2215,23005.5633141,341829.0,1.37314,280.591783165,287,134.45,-2153.66,1.01508e+06,-0.00298873,2.0,99.34042264899472,106.45913025201298,-1.0,304313.0,125566.843073,1115.2838566,-10.2910920539,-1454.22234785,17997.4007736,2970.08629781,342313.0,-0.025105,39198.0543103,0.00010094659228343517,17997.4007736,-169.948
1.0,230.90731537493411,-106.482926802,-0.546022,1.966e+07,28.7155,1.02034e+06,-72.3484,19064.0,25.657408402999863,19154.8782015,3702.11,127.69918801,-241467.0,1.0,6.760849828424398e-06,104913,0.90266,1420.02768369,-3946.71,-6.59773,1.00022,58.1759,363,-0.914209431906,0.864365,14451000,67142.5851075034,0.000732776,239935.0,3.7275e+09,-4.40351,-1.0,243655.0,25.1791,-3.4515,2611056.16499,1302.97477654,521705.381737,1493.38,289000,218200.748909,15.0587,23093.7148049,344864.0,1.41422,305.791097936,288,134.465,-3219.95,1.01977e+06,-0.0538991,2.0,98.82792642300774,106.42198054892651,-1.0,180575.0,154661.524024,1440.1249428,-10.8631995854,-1268.45951482,19154.8782015,3689.60518389,349199.0,-0.0430385,44114.3834752,6.760849646525458e-05,19154.8782015,-158.146
1.0,231.62131914000202,-101.716437999,-0.604009,6.37548e+06,29.335,1.0211e+06,-103.795,18360.0,25.56711685299524,21685.7114292,3983.64,144.571409528,-244649.0,1.0,3.035425152120297e-06,105276,0.90322,2127.21196728,-786.263,-7.29804,0.999863,58.7117,363,-0.901661650531,0.884919,14501000,67374.24830903138,0.000439847,241507.0,1.71823e+09,-3.59761,-1.0,243612.0,25.1471,-2.11708,2163931.68112,59856.3072372,332300.640386,1640.15,290000,149161.277394,14.896,23078.1862383,341098.0,1.48441,381.512205291,289,152.552,-639.112,1.02201e+06,-0.0225504,2.0,99.08457378599269,106.96962850101409,-1.0,156084.0,223824.864453,984.4644308,-9.38245093733,-1382.11650301,21685.7114292,2507.81158045,343516.0,-0.014656,52703.3850429,3.0354251066455618e-05,21685.7114292,-174.031
1.0,231.46667095801968,-120.875203256,-0.689249,2.73321e+07,30.4092,1.02571e+06,-51.3999,19251.4,25.61126998400141,18157.931673,3905.35,121.05287782,-243305.0,1.0,6.16813565557095e-07,105639,0.903405,2282.15696029,-6858.54,-7.79117,0.999908,59.0349,363,-0.940059669002,0.884046,14551000,67605.65363406342,0.000250151,240758.0,1.5738e+09,-4.25978,-1.0,246116.0,25.0211,-4.84738,2567429.08975,40757.7888766,374648.219903,1623.19,291000,136438.306676,15.1769,22735.5902652,345852.0,1.55439,458.649712889,290,134.531,-5932.14,1.01542e+06,0.0109048,2.0,98.79895780900551,107.05644316501275,-1.0,232587.0,282946.311395,900.492824063,-9.37970746252,-1444.95730681,18157.931673,2712.73356787,351719.0,-0.0293363,65589.4964523,6.168135314510437e-06,18157.931673,-173.69
1.0,232.32865081906493,-105.952823818,-0.69347,5.69788e+06,28.843,1.02796e+06,-375.172,18937.5,25.55226312400191,19608.4424671,2916.09,130.722949781,-236523.0,1.0,1.3516466424334794e-05,106002,0.882558,1854.25636549,-1496.12,-6.2577,0.999967,57.5942,363,-0.913909360143,0.882329,14601000,67837.86520750048,0.000888784,232840.0,2.15957e+09,-3.27766,-1.0,237226.0,24.6506,-5.39751,2424904.415,31507.2829671,367961.342948,1193.85,292000,149829.708817,15.188,22401.0901083,339137.0,1.50494,359.100105246,291,138.401,-2074.09,1.02796e+06,-0.0156455,2.0,99.80453426600434,106.97185342905868,-1.0,251112.0,197671.165033,988.876078194,-9.56713379382,-1394.40937208,19608.4424671,2643.47881746,344162.0,-0.0491505,51233.0717087,0.00013516466424334794,19608.4424671,-178.023
1.0,231.94727591014816,-113.532054593,-0.597681,8.46239e+06,28.3931,1.02298e+06,-68.7617,20981.8,25.43783711400465,20358.9622416,3559.65,135.726414944,-240290.0,1.0,4.658462330553448e-06,106365,0.890421,2263.73602385,718.28,-7.04994,1.00016,57.7859,363,-0.95392352287,0.890317,14651000,68069.7460418186,0.00052087,236988.0,2.96415e+09,-3.75521,-1.0,239632.0,25.3792,-5.60471,2393569.46269,619.336749307,528758.817175,1247.41,293000,209093.012149,15.0704,22890.2547617,341385.0,1.4947,303.955351256,292,134.062,398.5,1.02762e+06,0.0338153,2.0,99.83305070501228,106.67638809113123,-1.0,153753.0,145106.031107,1380.01388019,-9.38278652862,-1186.77615731,20358.9622416,3746.95893249,344089.0,-0.0565341,42759.7491287,4.658462421502918e-05,20358.9622416,-154.021
1.0,231.17235920697567,-113.132307067,-0.625409,6.05887e+06,30.1893,1.02711e+06,-221.086,22015.7,25.373244456000975,13420.7907925,2574.61,89.4719386166,-243784.0,1.0,8.064821486186702e-06,106728,0.890218,1585.02393816,881.173,-6.63698,0.999752,58.0091,363,-0.898161073665,0.937488,14701000,68301.14123963958,0.000762108,240865.0,2.72449e+09,-4.70224,-1.0,242737.0,25.3801,-5.36904,2401186.79426,5970.80365974,464089.559536,875.895,294000,193370.891085,14.9168,22989.4161777,345761.0,1.51747,255.172850961,293,125.403,478.72,1.03458e+06,-0.0811574,2.0,99.10559760899923,106.69351714197546,-1.0,76360.3,143345.031069,1276.24788116,-9.83500805794,-1289.24048943,13420.7907925,3340.7428414,348013.0,-0.0466402,34442.4400083,8.064821304287761e-05,13420.7907925,-181.426
1.0,230.682008571981,-105.826137718,-0.631639,3.6899e+07,31.2846,1.02862e+06,-89.221,21035.3,25.59880785200221,22616.3876915,2891.33,150.775917943,-245852.0,1.0,1.375093142996775e-05,107091,0.903924,1679.08839166,487.202,-7.03297,0.999951,57.9274,363,-0.852245773162,0.859361,14751000,68531.66390882355,0.000867871,242831.0,3.00784e+09,-4.3318,-1.0,249278.0,26.3837,-4.67772,2457979.23419,18674.1460852,325740.131188,1232.91,295000,124650.227348,14.6011,22441.8843427,343529.0,1.55954,313.385095351,294,140.372,483.901,1.0185e+06,0.0320609,2.0,98.84368268599792,106.23951803398086,-1.0,171806.0,158488.269346,822.691500494,-9.34074958104,-1206.59834917,22616.3876915,2417.30052228,350416.0,-0.0378759,44131.5952267,0.0001375093124806881,22616.3876915,-185.876
1.0,231.4590393400431,-109.028374699,-0.600271,1.53663e+07,30.3317,1.02568e+06,-236.391,21295.5,25.441283382999245,15768.4775439,2879.67,105.123183626,-249803.0,1.0,6.373185783559165e-07,107454,0.883343,1650.60440403,680.541,-7.1955,0.999639,57.5899,363,-0.870013087827,0.906704,14801000,68763.0308796976,0.000176349,247191.0,2.1987e+09,-4.40244,-1.0,248648.0,25.6805,-3.232,2153128.6097,27417.2605861,407902.690528,899.801,296000,189448.42078,14.8487,22538.8101733,345052.0,1.54657,281.729643831,295,126.482,608.441,1.02993e+06,-0.0769875,2.0,99.5906944879971,106.42706146904675,-1.0,168897.0,164520.412981,1250.35957715,-9.36416888451,-1295.39678828,15768.4775439,2940.54450019,346159.0,-0.0551909,40127.6044807,6.373185897246003e-06,15768.4775439,-179.757
1.0,230.68699256997206,-112.539288545,-0.616402,1.70439e+07,29.1866,1.02399e+06,-94.0126,17531.9,25.351995166012784,21882.6397266,2252.62,145.884264844,-237315.0,1.0,4.69348015030846e-06,107817,0.899875,2196.54714489,-1113.64,-7.19054,1.00054,57.0906,363,-0.903328024557,0.879312,14851000,68993.87388216353,0.000516812,233965.0,1.91235e+09,-4.75717,-1.0,235085.0,25.5729,-5.86795,1787142.89176,31797.4007915,331910.26542,788.052,297000,154847.738857,15.2422,20404.1903504,338825.0,1.53204,418.753543984,296,155.148,-854.196,1.03008e+06,-0.135624,2.0,98.74262226099381,106.59237514296547,-1.0,132440.0,226233.857204,1021.99507645,-9.27970194878,-1440.35027596,21882.6397266,2386.35727987,339851.0,0.0354861,59740.9959468,4.69348015030846e-05,21882.6397266,-184.868
1.0,231.85855360601272,-83.9537337633,-0.61149,7.17631e+06,30.5183,1.0343e+06,-84.9726,22027.5,25.509810996998567,29703.5466476,2695.27,198.023644317,-245326.0,1.0,2.1499029116966994e-06,108180,0.895708,1997.4132829,-5848.13,-7.53293,0.999994,58.1698,363,-0.806094558658,0.838375,14901000,69225.86290023054,0.000352864,243158.0,2.237e+09,-4.01054,-1.0,246266.0,25.85,-3.51381,2650341.71311,25755.6132217,517968.547438,900.142,298000,209089.911203,15.304,22951.51761,344846.0,1.57604,397.36827866,297,127.549,-6114.63,1.03005e+06,0.00757947,2.0,99.79319170299277,106.55555090602138,-1.0,97327.5,192601.035417,1379.99341394,-9.95927304697,-1426.76352426,29703.5466476,3801.16649508,348377.0,-0.00623317,56356.9357163,2.1499028662219644e-05,29703.5466476,-169.931
1.0,232.28444706801383,-112.987101322,-0.555214,2.45798e+07,31.2466,1.04172e+06,-93.3436,11970.2,25.64270980299625,24589.5943952,1864.07,163.930629301,-248944.0,1.0,2.71107342086907e-06,108543,0.893685,2200.68316894,666.298,-6.60888,0.999786,60.7301,363,-0.882293082586,0.917038,14951000,69458.12174212656,0.000501397,246417.0,2.28997e+09,-4.75688,-1.0,251806.0,26.1465,-2.80968,2799267.51219,7280.45458041,407069.007736,774.291,299000,185711.488757,15.1561,23121.965997,344277.0,1.57389,436.293256824,298,132.998,637.991,1.03319e+06,0.0852205,2.0,100.0414085299999,106.60032873501768,-1.0,53601.7,219101.171478,1225.69582579,-8.94670259853,-1289.03361083,24589.5943952,2979.27779493,350392.0,0.00959955,61511.6610427,2.7110734663438052e-05,24589.5943952,-166.88
1.0,233.606602511034,-114.104955838,-0.588535,2.39585e+07,30.712,1.02899e+06,-59.6144,17152.1,25.619714426997234,27185.6179416,3052.3,181.237452944,-247121.0,1.0,4.162784989603097e-06,108906,0.889541,2237.20434102,-4896.71,-6.82444,1.00041,56.6349,363,-0.928172371577,0.873919,15001000,69691.67526650259,0.000533487,244783.0,2.16456e+09,-5.12601,-1.0,244305.0,25.6585,-3.4986,2171518.17782,3254.58639918,446923.248916,1332.19,300000,203188.671098,15.44,22114.5654693,344382.0,1.53372,440.841338821,299,126.622,-4112.09,1.04276e+06,-0.032851,2.0,100.79473770500044,107.19215037903632,-1.0,132838.0,211044.775284,1341.04522924,-9.27885715189,-1243.72351281,27185.6179416,3218.49727528,343745.0,0.0104731,60868.998639,4.1627848986536264e-05,27185.6179416,-168.415
1.0,232.73795063102443,-108.578911398,-0.632234,5.93923e+06,30.9042,1.04193e+06,-85.9411,17562.4,25.569199307006784,2095.92637623,2537.86,13.9728425082,-251326.0,1.0,5.828741905133938e-06,109269,0.882135,230.214582036,-93.5218,-8.46743,1.00003,59.5359,363,-0.874467427822,0.922365,15051000,69924.69238479859,0.000476048,248261.0,1.4593e+09,-4.71177,-1.0,251997.0,25.6394,-4.70243,2621837.07938,228.610274929,441354.547232,1165.75,301000,201093.573007,15.3921,23040.5434353,348325.0,1.52333,44.2355458199,300,132.167,-1738.27,1.03567e+06,-0.0115217,2.0,99.59331322398793,107.57543810002971,-1.0,44323.0,22293.8364554,1327.21758185,-9.21579457451,-1157.43644598,2095.92637623,3261.54089344,352502.0,-0.00993141,6200.14303679,5.8287419960834086e-05,2095.92637623,-176.549
1.0,233.0248051030503,-114.604000812,-0.658358,3.05422e+07,28.7447,1.03329e+06,-157.496,16433.6,25.850225136993686,11889.2770628,2441.04,79.2618470852,-251115.0,1.0,1.8779115862344042e-06,109632,0.882138,1127.79041073,-6559.69,-8.67326,0.999669,58.8707,363,-0.887994823057,0.916775,15101000,70157.72189372664,0.000282793,246902.0,1.78773e+09,-3.5658,-1.0,248346.0,26.1932,-5.85295,2342438.4254,4379.71262648,592439.15071,777.562,302000,290472.441169,15.0677,22511.070746,344497.0,1.50391,210.716300289,301,137.103,-12064.2,1.03636e+06,0.0528755,2.0,99.79632934900292,107.37825061705371,-1.0,73442.6,127123.829342,1917.11811171,-11.4586059736,-1344.55651054,11889.2770628,4195.83774409,346452.0,-1.85798e-05,29862.3124975,1.8779115634970367e-05,11889.2770628,-220.377
1.0,233.2121083469974,-111.577697701,-0.586417,1.82902e+07,31.63,1.05031e+06,-64.1313,22812.9,25.857137347004027,8799.7466207,3141.81,58.6649774713,-256928.0,1.0,1.9207575405744137e-06,109995,0.900713,1497.34655833,-517.882,-6.31444,0.999596,56.2621,363,-0.94512959848,0.932403,15151000,70390.6476135926,0.000359611,254159.0,1.24485e+09,-5.02704,-1.0,259230.0,25.6509,-2.60834,2703508.14108,26242.8050155,564183.70657,1190.89,303000,190428.125229,14.8402,22946.6331117,349856.0,1.52355,192.883146636,302,121.472,-1889.24,1.04446e+06,-0.0236405,2.0,99.94137931900332,107.41359168099007,-1.0,138050.0,118956.305207,1256.82562651,-10.5716418353,-1196.99499554,8799.7466207,3972.41639255,355604.0,-0.0299202,27593.4731357,1.9207574950996786e-05,8799.7466207,-189.143
1.0,232.94125062406238,-107.649648916,-0.593396,1.01183e+07,32.5274,1.05065e+06,-241.615,16360.8,25.573054676002357,27618.6743048,3269.64,184.124495366,-245381.0,1.0,4.324425901813811e-07,110358,0.888088,2190.35761076,-3182.14,-7.43481,1.00005,57.7944,363,-0.928532203271,0.822412,15201000,70623.8171916127,0.000137827,242979.0,3.67524e+09,-5.27433,-1.0,246690.0,25.6242,-2.53787,2391803.95771,11584.3957423,415992.999779,1441.99,304000,175701.780383,14.9885,23089.2906437,346500.0,1.51894,422.09876517,303,145.12,-2849.02,1.04942e+06,-0.0221535,2.0,99.72813293800573,107.64006301005429,-1.0,161542.0,208142.340022,1159.63175053,-11.2143996629,-1287.72635778,27618.6743048,2987.09111029,350776.0,-0.00618354,59039.8193832,4.324425844970392e-06,27618.6743048,-187.429
1.0,232.96567865902034,-98.2265648538,-0.577792,2.5473e+07,34.2056,1.05899e+06,-82.4851,12051.3,25.80379759000789,32179.0545226,1650.76,214.527030151,-251971.0,1.0,1.1572061339393258e-05,110721,0.891376,2303.43277884,615.892,-7.62482,0.999914,57.4711,363,-0.902295035149,0.862724,15251000,70856.78798593071,0.000759721,249228.0,1.489e+09,-5.53056,-1.0,254556.0,25.7536,-2.9177,2283106.35774,26477.0863728,443444.441446,578.331,305000,201074.231878,15.3109,21546.8103973,347089.0,1.57553,547.56690631,304,143.147,173.764,1.04862e+06,-0.0342759,2.0,99.74228049699741,107.41960057201504,-1.0,24267.5,236309.730111,1327.08993039,-12.1162473233,-1366.63191887,32179.0545226,3173.08219721,353898.0,0.0142138,78052.8775445,0.00011572061339393258,32179.0545226,-205.592
1.0,233.9970723879378,-113.781709154,-0.547958,4.74135e+06,33.542,1.05061e+06,-99.6753,20390.1,25.811419735997333,23328.1827834,3695.97,155.521218556,-249944.0,1.0,7.447547886840766e-06,111084,0.881262,2086.82033725,-6321.56,-6.48994,0.999979,60.195,363,-0.899285507518,0.847463,15301000,71090.67808179864,0.00090068,247024.0,2.89297e+09,-5.18051,-1.0,249303.0,25.8676,-4.29872,2533895.38933,194.974994196,543436.111379,1450.98,306000,238930.202005,15.2492,23118.7801731,345358.0,1.54939,413.002677847,305,168.397,-6712.81,1.0554e+06,-0.00394651,2.0,100.3110042049957,107.87464844694478,-1.0,192849.0,226528.762148,1576.93933323,-10.640852367,-1490.57556514,23328.1827834,3852.34426397,348237.0,0.0249874,58654.8253939,7.447547977790236e-05,23328.1827834,-203.235
1.0,234.06731629899878,-123.323715638,-0.619197,3.51086e+07,31.9152,1.05957e+06,-70.8156,17079.6,25.706716644999688,7156.72422272,2665.82,47.7114948181,-249534.0,1.0,5.746399892814225e-06,111447,0.885264,651.781998789,43.0673,-7.54087,0.999996,60.0724,363,-0.938174863602,0.895558,15351000,71324.76311224364,0.000512068,246554.0,3.26045e+09,-5.56293,-1.0,249965.0,25.7742,-4.84208,2145761.50502,10959.0978784,337018.341334,997.19,307000,119664.762433,15.125,22485.7887837,346874.0,1.54781,121.66621739,306,153.447,-1352.84,1.05373e+06,-0.0408759,2.0,100.6116534860048,107.74894616799429,-1.0,124360.0,72171.8858326,789.78743206,-9.38080437585,-1214.69942022,7156.72422272,2474.47744644,351249.0,-0.0454327,17110.0826775,5.746399619965814e-05,7156.72422272,-197.965
1.0,233.68352240600507,-117.083404565,-0.618943,1.19995e+07,32.2921,1.0535e+06,-62.9404,16546.3,25.72680811600003,15116.64431,2777.97,100.777628733,-251243.0,1.0,1.373342274746392e-05,111810,0.870752,1082.86494299,-5803.19,-6.79467,0.999961,58.5092,363,-0.90796304842,0.873305,15401000,71558.53518171066,0.000782985,247921.0,1.6861e+09,-5.17586,-1.0,249954.0,25.5762,-2.45894,2594641.07209,26208.0489507,395835.075303,920.534,308000,178094.017657,14.8749,22730.4509042,350306.0,1.53706,252.202939684,307,163.481,-5402.74,1.05801e+06,-0.0230041,2.0,100.66474820500298,107.29196608500206,-1.0,102109.0,127024.213811,1175.42051654,-9.65206756591,-1225.35849331,15116.64431,2828.84252844,352678.0,-0.0311024,36604.8693735,0.00013733422383666039,15116.64431,-183.954
1.0,233.08427435802878,-115.895338148,-0.645844,9.40183e+06,34.0404,1.06486e+06,-368.893,17107.5,25.81783591999556,14761.0775421,3173.56,98.4071836138,-248088.0,1.0,2.347061808904982e-06,112173,0.859566,702.051096893,-3149.89,-6.87993,1.00002,59.5647,363,-0.936518160733,0.902633,15451000,71791.4902120787,0.000402665,245147.0,1.02751e+09,-5.8557,-1.0,249537.0,25.3734,-5.4872,2335951.2302,16229.741013,500242.784318,1128.42,309000,235265.975385,15.337,21888.5965252,349161.0,1.57136,203.140408645,308,211.413,-3931.15,1.06132e+06,-0.0137835,2.0,99.61924161500065,107.64719682303257,-1.0,81266.4,75924.1462442,1552.75543754,-9.43315301838,-1369.02669641,14761.0775421,3557.72782425,354334.0,0.00682258,29376.895018,2.347061672480777e-05,14761.0775421,-200.142
1.0,233.81333551699936,-114.042795438,-0.616667,5.78259e+06,35.3141,1.05911e+06,-125.692,19266.7,25.690801311997348,8424.62061467,3990.12,56.1641374311,-248477.0,1.0,5.908675007049169e-07,112536,0.869565,748.363109321,-9180.14,-8.38472,1.00012,58.9376,363,-0.940086594711,0.871213,15501000,72025.27938702969,0.000202666,244797.0,2.09159e+09,-5.98606,-1.0,247866.0,26.0415,-4.82288,2284486.97729,315.751191122,517517.249538,1623.48,310000,217984.654562,15.1935,22179.2230728,346709.0,1.60466,164.002497927,309,168.995,-11098.6,1.05519e+06,-0.0454824,2.0,100.32034584900248,107.80218835599953,-1.0,133944.0,96178.1709227,1438.69872011,-9.70258395302,-1378.71552351,8424.62061467,3692.20735663,350665.0,0.0329648,23894.33874,5.908675120736007e-06,8424.62061467,-194.05
